GenusSpecies;SiteCode;Year;Day;ypr;Presence;NestLoc;Excavate;Sociality;Lecty;MeanITD;d;abun
Peponapis pruinosa;C1b;2007;159;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C1b;2013;109;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C1b;2011;207;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C1b;2012;130;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C1b;2009;217;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C1b;2009;166;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C1b;2008;171;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C1b;2007;115;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C1b;2013;157;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C2a;2007;127;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C2a;2008;116;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C2a;2013;129;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C2a;2006;227;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C2a;2012;192;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C2a;2007;172;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C2a;2011;117;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C2a;2011;182;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C2a;2006;158;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C2a;2008;219;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C2a;2013;149;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C2a;2013;203;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C2a;2008;175;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C2a;2006;168;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C2a;2009;223;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C2a;2007;219;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C2a;2012;159;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C2a;2009;117;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C2a;2011;220;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C2a;2013;190;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C2a;2013;168;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C2a;2006;188;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C2a;2009;166;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C2a;2012;122;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C2a;2012;207;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C3a;2009;167;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C3a;2011;214;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C3a;2007;221;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C3a;2009;217;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C3a;2007;127;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C3a;2007;160;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C3a;2008;220;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C3a;2011;182;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C3a;2008;123;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C3a;2011;126;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C3a;2008;176;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C3a;2009;117;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H3;2011;214;3;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H3;2013;135;5;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H3;2007;118;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H3;2009;217;1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H3;2013;179;5;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H3;2008;124;0;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H3;2011;182;3;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H3;2012;220;4;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H3;2013;103;5;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H3;2007;174;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H3;2013;156;5;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H3;2008;176;0;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H3;2012;166;4;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H3;2012;122;4;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H3;2009;117;1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H3;2012;153;4;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H3;2009;167;1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H3;2007;222;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H3;2008;225;0;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H3;2011;126;3;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H3;2013;200;5;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C4a;2012;115;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C4a;2011;181;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C4a;2013;199;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C4a;2011;208;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C4a;2011;112;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C4a;2007;120;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C4a;2012;212;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C4a;2009;222;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C4a;2013;117;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C4a;2013;190;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C4a;2007;163;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C4a;2009;112;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C4a;2012;180;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C4a;2008;118;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C4a;2008;175;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C4a;2012;142;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C4a;2008;217;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C4a;2013;162;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C4a;2009;162;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C4a;2007;222;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;C4a;2013;137;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H4;2013;171;6;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H4;2012;208;5;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H4;2012;226;5;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H4;2012;185;5;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H4;2007;160;0;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H4;2007;117;0;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H4;2007;216;0;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H4;2006;225;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H4;2006;189;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H4;2008;118;1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H4;2011;208;4;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H4;2013;143;6;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H4;2011;181;4;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H4;2008;176;1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H4;2009;162;2;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H4;2009;222;2;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H4;2013;199;6;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H4;2012;115;5;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H4;2011;132;4;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H4;2008;217;1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H4;2009;119;2;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H4;2013;125;6;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H4;2013;92;6;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H5;2009;162;1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H5;2013;155;5;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H5;2013;177;5;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H5;2008;219;0;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
Peponapis pruinosa;H5;2007;162;-1;0;below;ex;solitary;oligolectic;1,141578325;0,61672675;15
