species,order,superfamily,family,subfamily,tribe,genus,subgenus
Partamona auripennis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,
Partamona batesi,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,
Partamona bilineata,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,
Partamona brevipilosa,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,
Partamona chapadicola,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,
Partamona combinata,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,
Partamona criptica,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,
Partamona cupira,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,
Partamona epiphytophila,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,
Partamona ferreirai,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,
Partamona grandipennis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,
Partamona gregaria,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,
Partamona helleri,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,
Partamona littoralis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,
Partamona mourei,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,
Partamona mulata,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,
Partamona musarum,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,
Partamona nhambiquara,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,
Partamona nigrior,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,
Partamona orizabaensis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,
Partamona pearsoni,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,
Partamona peckolti,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,
Partamona rustica,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,
Partamona seridoensis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,
Partamona sooretamae,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,
Partamona subtilis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,
Partamona testacea,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,
Partamona vicina,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,
Partamona vitae,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,
Partamona xanthogastra,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,
Partamona yungarum,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,
Partamona zonata,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Partamona,
Platytrigona atricornis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Platytrigona,
Platytrigona flaviventris,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Platytrigona,
Platytrigona hobbyi,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Platytrigona,
Platytrigona keyensis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Platytrigona,
Platytrigona lamingtonia,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Platytrigona,
Platytrigona planifrons,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Platytrigona,
Plebeia alvarengai,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia catamarcensis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia cora,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia domiciliorum,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia droryana,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia emerina,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia flavocincta,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia franki,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia frontalis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia fulvopilosa,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia goeldiana,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia intermedia,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia jatiformis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia julianii,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia kerri,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia llorentei,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia lucii,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia malaris,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia manantlensis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia margaritae,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia melanica,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia meridionalis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia mexica,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia minima,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia molesta,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia mosquito,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia moureana,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia nigriceps,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia parkeri,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia peruvicola,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia phrynostoma,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia poecilochroa,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia pulchra,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia remota,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia saiqui,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia tica,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia tobagoensis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia variicolor,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeia wittmanni,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeia,
Plebeiella griswoldorum,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeiella,
Plebeiella lendliana,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeiella,
Plebeina hildebrandti,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Plebeina,
Ptilotrigona lurida,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Ptilotrigona,
Ptilotrigona occidentalis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Ptilotrigona,
Ptilotrigona pereneae,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Ptilotrigona,
Scaptotrigona affabra,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaptotrigona,
Scaptotrigona barrocoloradensis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaptotrigona,
Scaptotrigona bipunctata,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaptotrigona,
Scaptotrigona depilis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaptotrigona,
Scaptotrigona emersoni,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaptotrigona,
Scaptotrigona fulvicutis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaptotrigona,
Scaptotrigona hellwegeri,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaptotrigona,
Scaptotrigona jujuyensis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaptotrigona,
Scaptotrigona limae,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaptotrigona,
Scaptotrigona luteipennis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaptotrigona,
Scaptotrigona mexicana,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaptotrigona,
Scaptotrigona ochrotricha,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaptotrigona,
Scaptotrigona pectoralis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaptotrigona,
Scaptotrigona polysticta,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaptotrigona,
Scaptotrigona postica,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaptotrigona,
Scaptotrigona subobscuripennis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaptotrigona,
Scaptotrigona tricolorata,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaptotrigona,
Scaptotrigona tubiba,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaptotrigona,
Scaptotrigona wheeleri,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaptotrigona,
Scaptotrigona xanthotricha,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaptotrigona,
Scaura argyrea,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaura,
Scaura atlantica,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaura,
Scaura latitarsis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaura,
Scaura longula,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaura,
Scaura tenuis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Scaura,
Schwarziana mourei,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Schwarziana,
Schwarziana quadripunctata,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Schwarziana,
Schwarzula coccidophila,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Schwarzula,
Schwarzula timida,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Schwarzula,
Sundatrigona lieftincki,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Sundatrigona,
Sundatrigona moorei,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Sundatrigona,
Tetragona beebei,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragona,
Tetragona clavipes,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragona,
Tetragona dissecta,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragona,
Tetragona dorsalis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragona,
Tetragona essequiboensis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragona,
Tetragona goettei,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragona,
Tetragona handlirschii,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragona,
Tetragona kaieteurensis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragona,
Tetragona mayarum,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragona,
Tetragona perangulata,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragona,
Tetragona quadrangula,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragona,
Tetragona truncata,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragona,
Tetragona ziegleri,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragona,
Tetragonilla atripes,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonilla,
Tetragonilla collina,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonilla,
Tetragonisca angustula,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonisca,
Tetragonisca buchwaldi,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonisca,
Tetragonisca fiebrigi,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonisca,
Tetragonisca weyrauchi,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonisca,
Tetragonula bengalensis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,
Tetragonula biroi,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,
Tetragonula carbonaria,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,
Tetragonula clypearis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,
Tetragonula dapitanensis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,
Tetragonula davenporti,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,
Tetragonula erythrostoma,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,
Tetragonula fuscobalteata,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,
Tetragonula geissleri,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,
Tetragonula gressitti,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,
Tetragonula hirashimai,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,
Tetragonula hockingsi,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,
Tetragonula iridipennis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,
Tetragonula laeviceps,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,
Tetragonula melanocephala,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,
Tetragonula melina,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,
Tetragonula mellipes,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,
Tetragonula minangkabau,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,
Tetragonula minor,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,
Tetragonula pagdeni,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,
Tetragonula pagdeniformis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,
Tetragonula penangensis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,
Tetragonula reepeni,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,
Tetragonula ruficornis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,
Tetragonula sapiens,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,
Tetragonula sarawakensis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,
Tetragonula sirindhornae,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,
Tetragonula testaceitarsis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,
Tetragonula zucchii,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,
Tetrigona apicalis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetrigona,
Tetrigona binghami,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetrigona,
Tetrigona melanoleuca,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetrigona,
Tetrigona peninsularis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetrigona,
Tetrigona vidua,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Tetrigona,
Trichotrigona extranea,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trichotrigona,
Trigona albipennis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigona,
Trigona amalthea,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigona,
Trigona amazonensis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigona,
Trigona branneri,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigona,
Trigona braueri,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigona,
Trigona chanchamayoensis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigona,
Trigona cilipes,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigona,
Trigona corvina,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigona,
Trigona crassipes,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigona,
Trigona dallatorreana,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigona,
Trigona dimidiata,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigona,
Trigona ferricauda,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigona,
Trigona fulviventris,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigona,
Trigona fuscipennis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigona,
Trigona guianae,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigona,
Trigona hyalinata,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigona,
Trigona hypogea,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigona,
Trigona lacteipennis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigona,
Trigona muzoensis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigona,
Trigona necrophaga,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigona,
Trigona nigerrima,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigona,
Trigona pallens,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigona,
Trigona permodica,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigona,
Trigona recursa,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigona,
Trigona sesquipedalis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigona,
Trigona silvestriana,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigona,
Trigona spinipes,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigona,
Trigona truculenta,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigona,
Trigona williana,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigona,
Trigonisca atomaria,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Trigonisca azteca,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Trigonisca bidentata,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Trigonisca browni,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Trigonisca buyssoni,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Trigonisca ceophloei,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Trigonisca chachapoya,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Trigonisca clavicornis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Trigonisca discolor,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Trigonisca dobzhanskyi,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Trigonisca extrema,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Trigonisca flavicans,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Trigonisca fraissei,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Trigonisca graeffei,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Trigonisca hirticornis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Trigonisca intermedia,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Trigonisca longicornis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Trigonisca longitarsis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Trigonisca martinezi,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Trigonisca maya,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Trigonisca mendersoni,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Trigonisca meridionalis,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Trigonisca mixteca,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Trigonisca moratoi,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Trigonisca nataliae,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Trigonisca pediculana,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Trigonisca pipioli,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Trigonisca rondoni,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Trigonisca roubiki,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Trigonisca schulthessi,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Trigonisca tavaresi,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Trigonisca townsendi,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Trigonisca unidentata,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Trigonisca variegatifrons,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Trigonisca vitrifrons,Hymenoptera,Apoidea,Apidae,Apinae,Meliponini,Trigonisca,
Epeoloides coecutiens,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Epeoloides,
Epeoloides pilosula,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Epeoloides,
Osirinus fritzi,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osirinus,
Osirinus lemniscatus,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osirinus,
Osirinus parvicollis,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osirinus,
Osirinus ruficrus,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osirinus,
Osirinus rutilans,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osirinus,
Osirinus santiagoi,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osirinus,
Osirinus tarsalis,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osirinus,
Osiris acutiventris,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osiris,
Osiris analis,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osiris,
Osiris angustipes,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osiris,
Osiris atriventris,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osiris,
Osiris barrocoloradensis,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osiris,
Osiris boliviensis,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osiris,
Osiris carinicollis,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osiris,
Osiris collaris,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osiris,
Osiris duckei,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osiris,
Osiris fasciatus,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osiris,
Osiris fulvicornis,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osiris,
Osiris guatemalensis,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osiris,
Osiris latitarsis,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osiris,
Osiris longiceps,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osiris,
Osiris longipes,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osiris,
Osiris marginatus,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osiris,
Osiris maurus,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osiris,
Osiris melanothrix,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osiris,
Osiris mexicanus,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osiris,
Osiris mourei,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osiris,
Osiris nigrocinctus,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osiris,
Osiris notaticollis,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osiris,
Osiris opsionomus,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osiris,
Osiris pallidus,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osiris,
Osiris panamensis,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osiris,
Osiris paraensis,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osiris,
Osiris paraguayensis,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osiris,
Osiris paraguayensis,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osiris,
Osiris semiatratus,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osiris,
Osiris stenolobus,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osiris,
Osiris tarsatus,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osiris,
Osiris variegatus,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Osiris,
Parepeolus aterrimus,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Parepeolus,
Parepeolus laticeps,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Parepeolus,
Parepeolus minutus,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Parepeolus,
Parepeolus niger,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Parepeolus,
Parepeolus stuardi,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Parepeolus,
Protosiris caligneus,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Protosiris,
Protosiris gigas,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Protosiris,
Protosiris mcginleyi,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Protosiris,
Protosiris obtusus,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Protosiris,
Protosiris tricosus,Hymenoptera,Apoidea,Apidae,Apinae,Osirini,Protosiris,
Leiopodus abnormis,Hymenoptera,Apoidea,Apidae,Apinae,Protepeolini,Leiopodus,
Leiopodus lacertinus,Hymenoptera,Apoidea,Apidae,Apinae,Protepeolini,Leiopodus,
Leiopodus nigripes,Hymenoptera,Apoidea,Apidae,Apinae,Protepeolini,Leiopodus,
Leiopodus singularis,Hymenoptera,Apoidea,Apidae,Apinae,Protepeolini,Leiopodus,
Leiopodus trochantericus,Hymenoptera,Apoidea,Apidae,Apinae,Protepeolini,Leiopodus,
Nanorhathymus acutiventris,Hymenoptera,Apoidea,Apidae,Apinae,Rhathymini,Nanorhathymus,
Nanorhathymus bertonii,Hymenoptera,Apoidea,Apidae,Apinae,Rhathymini,Nanorhathymus,
Rhathymus ater,Hymenoptera,Apoidea,Apidae,Apinae,Rhathymini,Rhathymus,
Rhathymus beebei,Hymenoptera,Apoidea,Apidae,Apinae,Rhathymini,Rhathymus,
