species,order,superfamily,family,subfamily,tribe,genus,subgenus
Centris adunca,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris aenea,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris aeneiventris,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris aethiocesta,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris aethiops,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris aethyctera,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris agameta,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris agilis,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris agiloides,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris albiceps,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris americana,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris amica,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris analis,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris angustifrons,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris anomala,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris aterrima,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris atra,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris atripes,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris barbadensis,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris bicolor,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris bicornuta,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris bitaeniata,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris boliviensis,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris braccata,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris brethesi,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris buchholzi,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris burgdorfi,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris caelebs,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris caesalpiniae,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris californica,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris carolae,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris carrikeri,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris catsal,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris caxiensis,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris chilensis,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris chlorura,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris chrysitis,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris cineraria,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris clypeata,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris cockerelli,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris collaris,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris confusa,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris conspersa,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris cordillerana,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris cornuta,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris crassipes,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris danunciae,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris decipiens,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris decolorata,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris decorata,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris deiopeia,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris dentata,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris denudans,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris derasa,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris dichrootricha,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris difformis,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris dimidiata,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris dirrhoda,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris discolor,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris dixanthozona,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris dorsata,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris ectypha,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris eisenii,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris elegans,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris ephippia,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris errans,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris erythrosara,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris erythrotricha,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris escomeli,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris euphenax,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris eurypatana,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris facialis,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris fasciata,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris ferrisi,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris ferruginea,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris festiva,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris fisheri,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris flavicans,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris flavifrons,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris flavilabris,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris flavofasciata,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris flavohirta,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris flavopilosa,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris flavothoracica,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris fluviatilis,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris frieseana,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris fulva,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris fuscata,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris garleppi,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris gavisa,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris gelida,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris griseola,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris haemorrhoidalis,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris harbisoni,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris heithausi,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris hoffmanseggiae,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris horvathi,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris hyptidis,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris hyptidoides,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris insignis,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris insularis,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris intermixta,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris jujuyana,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris klugii,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris labiata,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris laevibullata,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris langsdorfii,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris lanipes,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris lanosa,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris lateritia,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris laticincta,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris leprieuri,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris lilacina,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris longimana,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris lutea,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris lyngbyei,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris machadoi,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris maculifrons,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris maranhensis,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris mariae,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris maroniana,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris meaculpa,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris melampoda,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris melanochlaena,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris merrillae,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris metathoracica,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris mexicana,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris mixta,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris mocsaryi,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris moerens,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris moldenkei,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris mourei,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris muralis,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris neffi,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris nigerrima,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris nigriventris,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris nigrocaerulea,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris nigrofasciata,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris nitens,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris nitida,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris niveofasciata,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris nobilis,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris obscurior,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris obsoleta,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris orellanai,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris pachysoma,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris pallida,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris plumbea,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris plumipes,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris poecila,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris pseudoephippia,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris pulchra,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris quadrimaculata,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris restrepoi,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris rhodadelpha,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris rhodomelas,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris rhodophthalma,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris rhodoprocta,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris rhodopus,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris rubripes,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris rufipes,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris rufohirta,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris rufosuffusa,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris rupestris,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris ruthannae,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris satana,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris scopipes,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris scutellaris,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris semicaerulea,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris sericea,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris similis,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris singularis,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris smithiana,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris smithii,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris spilopoda,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris sponsa,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris superba,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris tamarugalis,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris tarsata,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris terminata,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris testacea,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris tetrazona,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris thoracica,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris tiburonensis,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris toroi,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris torquata,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris transversa,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris tricolor,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris trigonoides,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris unifasciata,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris urens,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris vanduzeei,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris vardyorum,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris varia,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris versicolor,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris vidua,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris violacea,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris vittata,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris vogeli,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris vulpecula,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris weilenmanni,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris willineri,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris xanthocnemis,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris xanthomelaena,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris xochipillii,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris zacateca,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Centris zonata,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Centris,
Epicharis affinis,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Epicharis,
Epicharis albifacies,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Epicharis,
Epicharis albofasciata,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Epicharis,
Epicharis analis,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Epicharis,
Epicharis angulosa,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Epicharis,
Epicharis bicolor,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Epicharis,
Epicharis binotata,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Epicharis,
Epicharis bova,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Epicharis,
Epicharis cockerelli,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Epicharis,
Epicharis conica,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Epicharis,
Epicharis dejeanii,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Epicharis,
Epicharis duckei,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Epicharis,
Epicharis elegans,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Epicharis,
Epicharis fasciata,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Epicharis,
Epicharis flava,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Epicharis,
Epicharis flavotaeniata,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Epicharis,
Epicharis iheringii,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Epicharis,
Epicharis lindigii,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Epicharis,
Epicharis lunulata,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Epicharis,
Epicharis luteocincta,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Epicharis,
Epicharis maculata,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Epicharis,
Epicharis metatarsalis,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Epicharis,
Epicharis minima,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Epicharis,
Epicharis monozona,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Epicharis,
Epicharis morio,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Epicharis,
Epicharis nigrita,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Epicharis,
Epicharis obscura,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Epicharis,
Epicharis picta,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Epicharis,
Epicharis pygialis,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Epicharis,
Epicharis rufescens,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Epicharis,
Epicharis rustica,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Epicharis,
Epicharis umbraculata,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Epicharis,
Epicharis xanthogastra,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Epicharis,
Epicharis zonata,Hymenoptera,Apoidea,Apidae,Apinae,Centridini,Epicharis,
Ctenoplectra albolimbata,Hymenoptera,Apoidea,Apidae,Apinae,Ctenoplectrini,Ctenoplectra,
Ctenoplectra antinorii,Hymenoptera,Apoidea,Apidae,Apinae,Ctenoplectrini,Ctenoplectra,
Ctenoplectra apicalis,Hymenoptera,Apoidea,Apidae,Apinae,Ctenoplectrini,Ctenoplectra,
Ctenoplectra armata,Hymenoptera,Apoidea,Apidae,Apinae,Ctenoplectrini,Ctenoplectra,
Ctenoplectra australica,Hymenoptera,Apoidea,Apidae,Apinae,Ctenoplectrini,Ctenoplectra,
Ctenoplectra bequaerti,Hymenoptera,Apoidea,Apidae,Apinae,Ctenoplectrini,Ctenoplectra,
Ctenoplectra chalybea,Hymenoptera,Apoidea,Apidae,Apinae,Ctenoplectrini,Ctenoplectra,
Ctenoplectra cornuta,Hymenoptera,Apoidea,Apidae,Apinae,Ctenoplectrini,Ctenoplectra,
Ctenoplectra davidi,Hymenoptera,Apoidea,Apidae,Apinae,Ctenoplectrini,Ctenoplectra,
Ctenoplectra elsei,Hymenoptera,Apoidea,Apidae,Apinae,Ctenoplectrini,Ctenoplectra,
Ctenoplectra florisomnis,Hymenoptera,Apoidea,Apidae,Apinae,Ctenoplectrini,Ctenoplectra,
Ctenoplectra kelloggi,Hymenoptera,Apoidea,Apidae,Apinae,Ctenoplectrini,Ctenoplectra,
Ctenoplectra paolii,Hymenoptera,Apoidea,Apidae,Apinae,Ctenoplectrini,Ctenoplectra,
Ctenoplectra polita,Hymenoptera,Apoidea,Apidae,Apinae,Ctenoplectrini,Ctenoplectra,
Ctenoplectra terminalis,Hymenoptera,Apoidea,Apidae,Apinae,Ctenoplectrini,Ctenoplectra,
Ctenoplectra thladianthae,Hymenoptera,Apoidea,Apidae,Apinae,Ctenoplectrini,Ctenoplectra,
Ctenoplectra vagans,Hymenoptera,Apoidea,Apidae,Apinae,Ctenoplectrini,Ctenoplectra,
Ctenoplectra yoshikawai,Hymenoptera,Apoidea,Apidae,Apinae,Ctenoplectrini,Ctenoplectra,
Ctenoplectrina alluaudi,Hymenoptera,Apoidea,Apidae,Apinae,Ctenoplectrini,Ctenoplectrina,
Ctenoplectrina politula,Hymenoptera,Apoidea,Apidae,Apinae,Ctenoplectrini,Ctenoplectrina,
Ctenoplectrina ugandica,Hymenoptera,Apoidea,Apidae,Apinae,Ctenoplectrini,Ctenoplectrina,
Melitoma bifax,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Melitoma,
Alepidosceles clavitarsis,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Alepidosceles,
Alepidosceles filitarsis,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Alepidosceles,
Alepidosceles hamata,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Alepidosceles,
Alepidosceles imitatrix,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Alepidosceles,
Alepidosceles lucidula,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Alepidosceles,
Alepidosceles mamillata,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Alepidosceles,
Ancyloscelis apiformis,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ancyloscelis,
Ancyloscelis bonariensis,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ancyloscelis,
Ancyloscelis duckei,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ancyloscelis,
Ancyloscelis ecuadorius,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ancyloscelis,
Ancyloscelis frieseanus,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ancyloscelis,
Ancyloscelis gigas,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ancyloscelis,
Ancyloscelis globulifer,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ancyloscelis,
Ancyloscelis halictoides,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ancyloscelis,
Ancyloscelis hertigi,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ancyloscelis,
Ancyloscelis melanostoma,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ancyloscelis,
Ancyloscelis mesopotamicus,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ancyloscelis,
Ancyloscelis nigricornis,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ancyloscelis,
Ancyloscelis panamensis,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ancyloscelis,
Ancyloscelis romani,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ancyloscelis,
Ancyloscelis romeroi,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ancyloscelis,
Ancyloscelis saltensis,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ancyloscelis,
Ancyloscelis sejunctus,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ancyloscelis,
Ancyloscelis turmalis,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ancyloscelis,
Ancyloscelis ursinus,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ancyloscelis,
Ancyloscelis wheeleri,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ancyloscelis,
Diadasia afflicta,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia afflictula,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia albovestita,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia andina,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia angusticeps,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia australis,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia baeri,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia baraderensis,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia bituberculata,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia bosqi,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia chilensis,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia consociata,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia diminuta,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia distinguenda,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia enavata,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia friesei,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia hirta,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia knabiana,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia laticauda,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia lutzi,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia lynchii,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia martialis,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
