species,order,superfamily,family,subfamily,tribe,genus,subgenus
Megachile sexmaculata,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile seychellensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile sheppardi,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile shortlandi,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile siamensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile sicheli,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile sicula,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile sidalceae,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile sikkimi,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile sikorae,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile silvapis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile silverlocki,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile silvestris,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile similis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile simillima,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile simlaensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile simonyi,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile simplex,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile simpliciformis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile simplicipes,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile simulator,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile sinensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile singularis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile sinuata,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile slevini,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile soledadensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile sonorana,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile sosia,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile spatulicornis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile speluncarum,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile sphenapis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile spinarum,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile spinosiventris,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile spinotulata,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile spissula,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile squalens,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile squamosa,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile staudingeri,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile stefenellii,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile steinbachi,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile stellarum,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile stellensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile stenodesma,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile sterilis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile sternintegra,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile stilbonotaspis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile stoddardensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile stolzmanni,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile stomatura,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile strandi,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile strenua,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile striatella,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile striatula,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile strigata,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile structilis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile strupigera,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile stulta,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile subalbuta,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile subanograe,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile subatrella,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile subcingulata,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile subexilis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile subferox,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile sublaurita,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile submetallica,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile submucida,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile subnigra,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile subpallens,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile subparallela,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile subremotula,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile subrixator,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile subsericeicauda,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile subserricauda,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile subtranquilla,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile sudanica,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile suffusipennis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile sumatrana,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile sumichrasti,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile sumizome,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile suspecta,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile susurrans,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile swarbrecki,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile syraensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile szentivanyi,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tabayensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile taiwanicola,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile takaoensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tangensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tantilla,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tapytensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tardula,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tarea,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tarsatula,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tarsatulata,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tarsisignata,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tasmanica,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile taua,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tecta,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile temora,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tenuicincta,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tenuitarsis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tepaneca,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile terminalis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile terminata,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile terrestris,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tertia,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tessmanni,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tetracantha,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tetrazona,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tetrodonta,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile texana,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile texensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile thoracica,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile thygaterella,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tiburonensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile timberlakei,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile timida,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile timorensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tkalcui,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile toluca,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tomentosa,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile torrida,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile toscata,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tosticauda,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile townsendiana,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile toxopei,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tranquilla,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile transgrediens,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile transiens,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile trapezicauda,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile trepida,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tributa,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile trichorhytisma,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile trichroma,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile trichrootricha,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tricolor,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tricolor,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tridentata,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile trigonaspis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile trisecta,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tritacantha,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile trizonata,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile trochantina,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile troodica,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile trucis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile truncata,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile truncaticauda,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile truncaticeps,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tsimbazazae,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tsingtauensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tsurugensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tuberculata,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tuberculifera,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tucumana,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tulariana,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tupinaquina,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile turbulenta,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile turneri,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile turpis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile tutuilae,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile uamiella,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile ulrica,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile umatillensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile umbiloensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile umbripennis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile una,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile ungulata,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile unifasciata,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile urbana,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile ustulata,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile utra,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile vachali,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile vagata,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile valdezi,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile valida,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile vandeveldii,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile vanduzeei,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile variabilis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile varipes,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile variplantis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile variscopa,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile variscopula,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile velutina,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile ventralis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile venusta,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile venustella,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile veraecrucis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile verrucosa,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile versicolor,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile vestis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile vestita,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile vestitor,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile veterna,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile vetula,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile viator,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile victoriana,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile vigilans,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile villipes,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile villosa,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile virescens,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile viridicollis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile viridinitens,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile vitraci,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile vittatula,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile voiensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile vulpina,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile vulpinella,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile wagenknechti,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile wahlbergi,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile walkeri,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile waterbergensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile waterhousei,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile wheeleri,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile whiteana,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile willowmorensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile willughbiella,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile wilmattae,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile woodfordi,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile wyndhamensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile wyomingensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile xanthothrix,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile xanthura,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile xerophila,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile xylocopoides,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile yaeyamaensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile yasumatsui,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile ypirangensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile yumensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile zambesica,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile zapoteca,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile zaptlana,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile zebrella,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile zernyi,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile zexmeniae,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile zingowli,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Megachile zombae,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,
Radoszkowskiana barrei,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Radoszkowskiana,
Radoszkowskiana gusevi,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Radoszkowskiana,
Radoszkowskiana rufiventris,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Radoszkowskiana,
Radoszkowskiana tkalcui,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Megachilini,Radoszkowskiana,
Afroheriades dolichocephalus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Afroheriades,
Afroheriades geminus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Afroheriades,
Afroheriades hennigi,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Afroheriades,
Afroheriades larvatus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Afroheriades,
Afroheriades primus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Afroheriades,
Afroheriades reicherti,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Afroheriades,
Ashmeadiella altadenae,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella aridula,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella australis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella barberi,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella bequaerti,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella bigeloviae,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella biscopula,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella breviceps,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella bucconis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella cactorum,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella californica,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella cazieri,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella chumashae,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella clypeodentata,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella cockerelli,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella crassa,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella cubiceps,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella difugita,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella digiticauda,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella dimalla,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella erema,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella eurynorhyncha,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella femorata,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella floridana,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella foveata,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella foxiella,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella gillettei,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella holtii,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella hurdiana,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella inyoensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
