species,order,superfamily,family,subfamily,tribe,genus,subgenus
Sphecodes abyssinicus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes aeneiceps,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes aino,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes akitanus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes albifrons,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes albilabris,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes albociliatus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes algoensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes alternatus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes amakusensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes anatolicus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes andinus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes angarensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes anonymus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes antennariae,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes apicatus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes arequipae,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes argentinus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes armeniacus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes arnoldi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes aroniae,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes arroyanus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes arvensiformis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes asclepiadis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes aspericollis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes assamensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes atlanticus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes atlantis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes atriapicatus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes autumnalis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes awaensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes bakeri,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes banaszaki,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes banksii,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes baratonis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes barbatus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes basalis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes biroi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes bischoffi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes bogotensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes bonaerensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes borealis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes brachycephalus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes brasiliensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes braunsi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes breviclypeatus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes bruchi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes californicus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes campadellii,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes candidus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes capensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes capriciosus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes capverdensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes carolinus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes castaneae,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes centralis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes cephalotes,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes chaprensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes chibaensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes chichibuensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes chichibuus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes chilensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes clematidis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes clypeatus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes columbiae,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes combai,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes confertus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes confusus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes congoensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes connexus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes convergens,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes convergens,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes coptis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes cordillerensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes cordovensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes coriae,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes coronus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes costaricensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes crassanus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes crassicornis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes crassicornis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes crassus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes crawfordi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes cressonii,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes cristatus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes croaticus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes daishi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes davisii,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes decorus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes dichrous,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes dilutus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes diremptus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes distinctus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes duplex,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes duplipunctatus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes dusmeti,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes dyozankeanus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes ephippius,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes equator,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes eritrinus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes eugnathus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes eustictus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes exaltus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes fattigi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes ferruginatus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes fimbriatus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes formosus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes fortior,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes fragariae,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes friesei,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes fudzi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes fuelleborni,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes fukuiensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes fumipennis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes galeritus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes galerus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes genaroi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes geoffrellus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes gibbus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes grahami,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes grandidieri,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes granulosus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes guineensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes hagensi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes haladai,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes hanedai,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes hasshanus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes hemirhodurus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes heraclei,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes hesperellus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes hirtellus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes howardi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes hudsoni,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes hyalinatus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes hydrangeae,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes illinoensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes indicus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes inornatus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes insularis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes intermedius,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes iosephi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes iridescens,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes iridipennis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes itidyo,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes ituriensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes iwatensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes izumindus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes japonicus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes javanicus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes joergenseni,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes johnsonii,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes kaisensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes kamafuse,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes kershawi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes kincaidii,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes kisukei,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes kitamius,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes knetschi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes koikensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes kristenseni,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes laetus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes lasimensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes laticaudatus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes latifrons,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes lautipennis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes levicinctus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes levis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes libericus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes longuloides,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes longulus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes lunaris,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes luteiventris,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes macswaini,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes maetai,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes magnipunctatus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes majalis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes malayensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes manchurianus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes mandibularis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes manni,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes manskii,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes marcellinoi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes marginatus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes maruyamanus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes melanopus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes mendocinus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes metanotiaeus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes metathoracicus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes mexicanorum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes millsi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes minarum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes miniatus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes minor,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes monilicornis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes montanus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes murotai,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes mutillaeformis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes mutsu,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes mutsuoides,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes nambui,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes natalensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes niger,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes nigeriae,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes nigricans,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes nigricorpus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes nigritus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes nippon,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes nipponicus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes nitidissimus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes niveatus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes niveipennis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes nomioidis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes nyassanus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes ohdeyamanus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes ohtsukius,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes okuyetsu,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes olivieri,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes olympicus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes oneili,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes oriundus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes pallitarsis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes paraguayensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes paraplesius,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes patagonicus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes patruelis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes pecosensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes pectoralis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes pellucidus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes perlustrans,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes perplexus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes persimilis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes peruensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes pieli,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes pilosulus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes pimpinellae,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes pinguiculus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes politulus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes profugus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes propinquus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes prosphorus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes prostygius,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes pseudocrassus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes pseudofasciatus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes pulsatillae,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes punctatus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes puncticeps,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes puncticollis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes punctiscutum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes pusillus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes pycnanthemi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes quadrimaculatus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes quellensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes ralunensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes ranunculi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes redivivus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes reticulatus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes rhois,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes rikuchu,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes rohweri,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes rotundiceps,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes rubicundus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes rudiusculus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes rufichelis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes ruficrus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes rufiscapis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes rufithorax,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes rufiventris,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes rufoantennatus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes rugulosus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes samarensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes sapporensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes sauteri,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes saxicolus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes scabricollis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes schenckii,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes schoanus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
